ref_id,code,player,event_name,event_type,event_date,round,opp_first,opp_last,score,level,year,sofa_status,sofa_id,sofa_ts,sofa_tournament,sofa_category,sofa_round,sofa_opponent,name_score,round_agree,place_agree,days_outside_window,first_to_serve,final_result_only,event_state,pbp_marker
CH12:atp:2021/8144/ms004:GE28,CH12,Jan Choinski,M15 St. Petersburg,FU,2021-02-01,QF,Ivan,Gakhov,6-3 6-1,ITF main draw,2021,linked,9325314,1612520400.0,"St. Petersburg, Singles M-ITF-RUS-01A",ITF Men,Quarterfinals,Ivan Gakhov,3.0,2.0,1.0,0.0,1,false,finished,True
CH12:atp:2021/8144/ms008:P0EV,CH12,Jan Choinski,M15 St. Petersburg,FU,2021-02-01,R16,Andrew,Paulson,6-3 6-4,ITF main draw,2021,linked,9323194,1612432800.0,"St. Petersburg, Singles M-ITF-RUS-01A",ITF Men,Round of 16,Andrew Paulson,3.0,2.0,1.0,0.0,1,false,finished,True
CH12:atp:2021/8144/ms016:G0BY,CH12,Jan Choinski,M15 St. Petersburg,FU,2021-02-01,R32,Daniil,Glinka,6-1 6-4,ITF main draw,2021,linked,9320179,1612340400.0,"St. Petersburg, Singles M-ITF-RUS-01A",ITF Men,Round of 32,Daniil Glinka,3.0,2.0,1.0,0.0,2,false,finished,True
CH12:atp:2021/8190/ms002:TD47,CH12,Jan Choinski,M15 St. Petersburg,FU,2021-02-08,SF,Evgenii,Tiurnev,4-6 1-6,ITF main draw,2021,linked,9340726,1613209200.0,"St. Petersburg, Singles M-ITF-RUS-02A",ITF Men,Semifinals,Evgenii Tiurnev,3.0,2.0,1.0,0.0,1,false,finished,True
CH12:atp:2021/8190/ms004:CJ60,CH12,Jan Choinski,M15 St. Petersburg,FU,2021-02-08,QF,Alexandr,Cozbinov,6-2 6-7(4) 6-4,ITF main draw,2021,linked,9338701,1613129700.0,"St. Petersburg, Singles M-ITF-RUS-02A",ITF Men,Quarterfinals,Alexandr Cozbinov,3.0,2.0,1.0,0.0,2,false,finished,True
CH12:atp:2021/8190/ms008:DB64,CH12,Jan Choinski,M15 St. Petersburg,FU,2021-02-08,R16,Marat,Deviatiarov,6-4 6-7(5) 6-1,ITF main draw,2021,linked,9336561,1613048100.0,"St. Petersburg, Singles M-ITF-RUS-02A",ITF Men,Round of 16,Marat Deviatiarov,3.0,2.0,1.0,0.0,1,false,finished,True
CH12:atp:2021/8190/ms016:W09F,CH12,Jan Choinski,M15 St. Petersburg,FU,2021-02-08,R32,Alexander,Wolfschmidt,6-3 6-2,ITF main draw,2021,linked,9332772,1612959300.0,"St. Petersburg, Singles M-ITF-RUS-02A",ITF Men,Round of 32,Alexander Wolfschmidt,3.0,2.0,1.0,0.0,2,false,finished,True
CH12:atp:2022/8163/ms003:BV21,CH12,Jan Choinski,M25 Bath,FU,2022-01-10,SF,Charles,Broom,2-6 2-6,ITF main draw,2022,linked,10068898,1642240800.0,"Great Britain F21, Singles",ITF Men,Semifinals,Charles Broom,3.0,2.0,0.0,0.0,2,false,finished,True
CH12:atp:2022/8163/ms007:G0AO,CH12,Jan Choinski,M25 Bath,FU,2022-01-10,QF,Alastair,Gray,7-5 6-3,ITF main draw,2022,linked,10067400,1642154100.0,"Great Britain F21, Singles",ITF Men,Quarterfinals,Alastair Gray,3.0,2.0,0.0,0.0,2,false,finished,True
CH12:atp:2022/8163/ms015:W0DI,CH12,Jan Choinski,M25 Bath,FU,2022-01-10,R16,Phoenix,Weir,6-3 6-2,ITF main draw,2022,linked,10064611,1642085100.0,"Great Britain F21, Singles",ITF Men,Round of 16,Phoenix Weir,3.0,2.0,0.0,0.0,2,false,finished,True
CH12:atp:2022/8163/ms030:N754,CH12,Jan Choinski,M25 Bath,FU,2022-01-10,R32,Patrik,Niklas-Salminen,6-2 6-3,ITF main draw,2022,linked,10060648,1641911400.0,"Great Britain F21, Singles",ITF Men,Round of 32,Patrik Niklas-Salminen,3.0,2.0,0.0,0.0,1,false,finished,True
CH12:atp:2022/8224/ms003:E768,CH12,Jan Choinski,M25 Loughborough,FU,2022-01-24,SF,Antoine,Escoffier,4-6 1-3,ITF main draw,2022,linked,10101343,1643459400.0,"Loughborough, 2022 Great Britain F3, Singles",ITF Men,Semifinals,Antoine Escoffier,3.0,2.0,1.0,0.0,1,false,finished,True
CH12:atp:2022/8224/ms006:J0A4,CH12,Jan Choinski,M25 Loughborough,FU,2022-01-24,QF,Paul,Jubb,6-4 5-7 6-3,ITF main draw,2022,linked,10099081,1643388000.0,"Loughborough, 2022 Great Britain F3, Singles",ITF Men,Quarterfinals,Paul Jubb,3.0,2.0,1.0,0.0,2,false,finished,True
CH12:atp:2022/8224/ms012:L0EE,CH12,Jan Choinski,M25 Loughborough,FU,2022-01-24,R16,Daniel,Little,7-5 6-3,ITF main draw,2022,linked,10096113,1643288400.0,"Loughborough, 2022 Great Britain F3, Singles",ITF Men,Round of 16,Daniel Little,3.0,2.0,1.0,0.0,2,false,finished,True
CH12:atp:2022/8224/ms024:SO20,CH12,Jan Choinski,M25 Loughborough,FU,2022-01-24,R32,Jelle,Sels,7-6(4) 4-1,ITF main draw,2022,linked,10090707,1643118900.0,"Loughborough, 2022 Great Britain F3, Singles",ITF Men,Round of 32,Jelle Sels,3.0,2.0,1.0,0.0,absent,false,finished,False
CH12:atp:2022/8197/ms015:M0FA,CH12,Jan Choinski,M25 Loule,FU,2022-03-14,R16,Anton,Matusevich,6-3 3-6 6-7(1),ITF main draw,2022,linked,10200107,1647597600.0,"Loule, Singles M-ITF-POR-04A",ITF Men,absent,Anton Matusevich,3.0,0.0,1.0,0.0,2,false,finished,True
CH12:atp:2022/8197/ms030:D0H9,CH12,Jan Choinski,M25 Loule,FU,2022-03-14,R32,Guy,Den Ouden,7-6(5) 6-3,ITF main draw,2022,linked,10193310,1647524700.0,"Loule, Singles M-ITF-POR-04A",ITF Men,absent,Guy Den Ouden,3.0,0.0,1.0,0.0,1,false,finished,True
CH12:atp:2022/8210/ms010:M0FA,CH12,Jan Choinski,M25 Quinta Do Lago,FU,2022-03-21,R16,Anton,Matusevich,6-7(6) 5-7,ITF main draw,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2022/8210/ms021:L0DG,CH12,Jan Choinski,M25 Quinta Do Lago,FU,2022-03-21,R32,Aleksi,Lofman,6-1 6-2,ITF main draw,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2022/9518/qs009:D0FJ,CH12,Jan Choinski,Oeiras 1,CH,2022-03-28,Q2,Luciano,Darderi,6-1 2-6 2-6,Challenger qualifying,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2022/9518/qs019:CC98,CH12,Jan Choinski,Oeiras 1,CH,2022-03-28,Q1,Martin,Cuevas,6-1 5-7 6-1,Challenger qualifying,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2022/9475/qs012:LI39,CH12,Jan Choinski,Oeiras 2,CH,2022-04-04,Q2,Alexandar,Lazarov,4-6 3-6,Challenger qualifying,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2022/9475/qs025:MI69,CH12,Jan Choinski,Oeiras 2,CH,2022-04-04,Q1,Alexis,Musialek,7-6(4) 6-1,Challenger qualifying,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2022/3839/ms011:BV21,CH12,Jan Choinski,M25 Nottingham,FU,2022-04-11,R16,Charles,Broom,6-7(5) 7-5 6-7(2),ITF main draw,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2022/3839/ms022:S0DH,CH12,Jan Choinski,M25 Nottingham,FU,2022-04-11,R32,Roy,Smith,6-4 7-5,ITF main draw,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2022/9840/ms011:P0B2,CH12,Jan Choinski,M25 Nottingham,FU,2022-04-18,R16,Luca,Potenza,6-7(3) 3-6,ITF main draw,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2022/9840/ms022:Q02D,CH12,Jan Choinski,M25 Nottingham,FU,2022-04-18,R32,David,Quayle,6-1 6-3,ITF main draw,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2022/9842/ms008:M0F4,CH12,Jan Choinski,M25 Nottingham,FU,2022-05-02,R16,Brandon,Murphy,6-4 5-7 4-6,ITF main draw,2022,linked,10289407,1651753500.0,"Nottingham, Singles M-ITF-GBR-07A",ITF Men,Round of 16,Brandon Murphy,3.0,2.0,1.0,0.0,1,false,finished,True
CH12:atp:2022/9842/ms017:CN64,CH12,Jan Choinski,M25 Nottingham,FU,2022-05-02,R32,Alexis,Canter,6-3 6-4,ITF main draw,2022,linked,10288330,1651581000.0,"Nottingham, Singles M-ITF-GBR-07A",ITF Men,Round of 32,Alexis Canter,3.0,2.0,1.0,0.0,2,false,finished,True
CH12:atp:2022/612/ms009:F664,CH12,Jan Choinski,M25+H Kassel,FU,2022-07-11,R16,Sebastian,Fanselow,3-6 2-6,ITF main draw,2022,linked,10463749,1657788900.0,"Germany F6, Singles",ITF Men,Round of 16,Sebastian Fanselow,3.0,2.0,0.0,0.0,2,false,finished,True
CH12:atp:2022/612/ms018:F0FF,CH12,Jan Choinski,M25+H Kassel,FU,2022-07-11,R32,Philip,Florig,6-3 6-2,ITF main draw,2022,linked,10455149,1657632000.0,"Germany F6, Singles",ITF Men,Round of 32,Philip Florig,3.0,2.0,0.0,0.0,2,false,finished,True
CH12:atp:2022/572/ms004:H0A4,CH12,Jan Choinski,M25 Wetzlar,FU,2022-08-01,QF,Nick,Hardt,3-6 4-6,ITF main draw,2022,linked,10548281,1659708000.0,"Germany F7, Singles",ITF Men,Quarterfinals,Nick Hardt,3.0,2.0,0.0,0.0,2,false,finished,True
CH12:atp:2022/572/ms009:O0A2,CH12,Jan Choinski,M25 Wetzlar,FU,2022-08-01,R16,Gauthier,Onclin,6-3 3-6 6-1,ITF main draw,2022,linked,10544744,1659610800.0,"Germany F7, Singles",ITF Men,Round of 16,Gauthier Onclin,3.0,2.0,0.0,0.0,1,false,finished,True
CH12:atp:2022/572/ms018:S0GF,CH12,Jan Choinski,M25 Wetzlar,FU,2022-08-01,R32,Maik,Steiner,6-0 7-6(1),ITF main draw,2022,linked,10542216,1659528000.0,"Germany F7, Singles",ITF Men,Round of 32,Maik Steiner,3.0,2.0,0.0,0.0,1,false,finished,True
CH12:atp:2022/551/ms001:L0AT,CH12,Jan Choinski,M15 Frankfurt am Main,FU,2022-08-08,F,Imanol,Lopez Morillo,6-3 7-6(4),ITF main draw,2022,linked,10586807,1660467600.0,"Germany F8, Singles",ITF Men,Final,Imanol Lopez Morillo,3.0,2.0,0.0,0.0,2,false,finished,True
CH12:atp:2022/551/ms003:W712,CH12,Jan Choinski,M15 Frankfurt am Main,FU,2022-08-08,SF,Kai,Wehnelt,6-4 7-6(3),ITF main draw,2022,linked,10584726,1660393200.0,"Germany F8, Singles",ITF Men,Semifinals,Kai Wehnelt,3.0,2.0,0.0,0.0,2,false,finished,True
CH12:atp:2022/551/ms006:P0CD,CH12,Jan Choinski,M15 Frankfurt am Main,FU,2022-08-08,QF,Daniel,Paty,6-1 6-3,ITF main draw,2022,linked,10581824,1660296300.0,"Germany F8, Singles",ITF Men,Quarterfinals,Daniel Pátý,3.0,2.0,0.0,0.0,1,false,finished,True
CH12:atp:2022/551/ms012:SZ36,CH12,Jan Choinski,M15 Frankfurt am Main,FU,2022-08-08,R16,Niklas,Schell,,ITF main draw,2022,linked,10560250,1660213800.0,"Germany F8, Singles",ITF Men,Round of 16,Niklas Schell,3.0,2.0,0.0,0.0,absent,false,finished,False
CH12:atp:2022/551/ms024:BV18,CH12,Jan Choinski,M15 Frankfurt am Main,FU,2022-08-08,R32,Adam,Blecha,6-4 6-2,ITF main draw,2022,linked,10556360,1660139100.0,"Germany F8, Singles",ITF Men,Round of 32,Adam Blecha,3.0,2.0,0.0,0.0,2,false,finished,True
CH12:atp:2022/1607/ms009:AC58,CH12,Jan Choinski,Banja Luka,CH,2022-08-22,R16,Nicolas,Alvarez,6-1 1-6 2-5,Challenger main draw,2022,linked,10599704,1661437800.0,"Banja Luka, Bosnia & Herzegovina",Challenger,Round of 16,N. Álvarez,1.0,2.0,1.0,0.0,absent,false,finished,False
CH12:atp:2022/1607/ms019:GA79,CH12,Jan Choinski,Banja Luka,CH,2022-08-22,R32,Lorenzo,Giustino,6-2 7-6(5),Challenger main draw,2022,linked,10612366,1661180400.0,"Banja Luka, Bosnia & Herzegovina",Challenger,Round of 32,Lorenzo Giustino,3.0,2.0,1.0,0.0,absent,false,finished,False
CH12:atp:2022/448/ms005:DB59,CH12,Jan Choinski,Szczecin,CH,2022-09-12,QF,Dennis,Novak,1-6 3-6,Challenger main draw,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2022/448/ms010:T0AP,CH12,Jan Choinski,Szczecin,CH,2022-09-12,R16,Chun-Hsin,Tseng,6-4 4-6 7-6(8),Challenger main draw,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2022/448/ms021:J397,CH12,Jan Choinski,Szczecin,CH,2022-09-12,R32,Jerzy,Janowicz,6-3 6-4,Challenger main draw,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2022/448/qs008:H0EH,CH12,Jan Choinski,Szczecin,CH,2022-09-12,Q2,Tim,Handel,7-5 3-6 7-5,Challenger qualifying,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2022/448/qs017:S0AR,CH12,Jan Choinski,Szczecin,CH,2022-09-12,Q1,Timo,Stodder,4-6 7-5 6-4,Challenger qualifying,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2022/6590/ms031:M0JZ,CH12,Jan Choinski,Sibiu,CH,2022-09-19,R32,Filip,Misolic,3-6 6-3 2-6,Challenger main draw,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2022/6307/ms001:V836,CH12,Jan Choinski,Campinas,CH,2022-10-03,F,Juan Pablo,Varillas,6-4 6-4,Challenger main draw,2022,linked,10720523,1665331200.0,"Campinas, Brazil",Challenger,Final,Juan Pablo Varillas,3.0,2.0,1.0,0.0,absent,false,finished,False
CH12:atp:2022/6307/ms002:BU70,CH12,Jan Choinski,Campinas,CH,2022-10-03,SF,Remy,Bertola,6-4 6-4,Challenger main draw,2022,linked,10720537,1665237000.0,"Campinas, Brazil",Challenger,Semifinals,Remy Bertola,3.0,2.0,1.0,0.0,absent,false,finished,False
CH12:atp:2022/6307/ms005:MP20,CH12,Jan Choinski,Campinas,CH,2022-10-03,QF,Alexandre,Muller,6-0 1-6 6-4,Challenger main draw,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2022/6307/ms010:T0DM,CH12,Jan Choinski,Campinas,CH,2022-10-03,R16,Juan Bautista,Torres,6-2 6-1,Challenger main draw,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2022/6307/ms020:LB07,CH12,Jan Choinski,Campinas,CH,2022-10-03,R32,Gonzalo,Lama,6-3 6-1,Challenger main draw,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2022/6307/qs009:Z0BY,CH12,Jan Choinski,Campinas,CH,2022-10-03,Q2,Nicolas,Zanellato,6-4 6-3,Challenger qualifying,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2022/6307/qs019:C0JX,CH12,Jan Choinski,Campinas,CH,2022-10-03,Q1,Sean,Cuenin,7-6(5) 6-1,Challenger qualifying,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2022/2813/ms014:H997,CH12,Jan Choinski,Rio de Janeiro,CH,2022-10-10,R16,Yannick,Hanfmann,2-6 4-6,Challenger main draw,2022,linked,10738240,1665673800.0,"Rio de Janeiro, Brazil",Challenger,Round of 16,Yannick Hanfmann,3.0,2.0,1.0,0.0,absent,false,finished,False
CH12:atp:2022/2813/ms029:PG20,CH12,Jan Choinski,Rio de Janeiro,CH,2022-10-10,R32,Dmitry,Popko,6-3 3-6 6-3,Challenger main draw,2022,linked,10749112,1665520200.0,"Rio de Janeiro, Brazil",Challenger,Round of 32,Dmitry Popko,3.0,2.0,1.0,0.0,absent,false,finished,False
CH12:atp:2022/9573/ms017:M0GZ,CH12,Jan Choinski,Ambato,CH,2022-10-17,R32,Giovanni,Mpetshi Perricard,3-6 6-7(6),Challenger main draw,2022,linked,10800316,1666121700.0,"Ambato, Ecuador",Challenger,Round of 32,Giovanni Mpetshi Perricard,3.0,2.0,1.0,0.0,absent,false,finished,False
CH12:atp:2022/6579/ms031:EA24,CH12,Jan Choinski,Lima 2,CH,2022-10-24,R32,Tomas Martin,Etcheverry,4-6 2-6,Challenger main draw,2022,linked,10838630,1666748400.0,"Lima 2, Peru",Challenger,Round of 32,Tomas Martin Etcheverry,3.0,2.0,1.0,0.0,absent,false,finished,False
CH12:atp:2022/6579/qs013:B0FV,CH12,Jan Choinski,Lima 2,CH,2022-10-24,Q2,Roman Andres,Burruchaga,6-1 6-3,Challenger qualifying,2022,linked,10836242,1666635300.0,"Lima 2, Peru, Qualifying",Challenger,absent,Roman Andres Burruchaga,3.0,1.0,1.0,0.0,absent,false,finished,False
CH12:atp:2022/6579/qs026:V846,CH12,Jan Choinski,Lima 2,CH,2022-10-24,Q1,Jose Fco.,Vidal Azorin,6-3 6-2,Challenger qualifying,2022,linked,10834888,1666548600.0,"Lima 2, Peru, Qualifying",Challenger,Qualification round 1,J. Vidal Azorin,1.0,2.0,1.0,0.0,absent,false,finished,False
CH12:atp:2022/7391/ms007:CF01,CH12,Jan Choinski,Guayaquil,CH,2022-10-31,QF,Marco,Cecchinato,1-6 3-6,Challenger main draw,2022,linked,10841548,1667590800.0,"Guayaquil, Ecuador",Challenger,Quarterfinals,Marco Cecchinato,3.0,2.0,1.0,0.0,absent,false,finished,False
CH12:atp:2022/7391/ms014:C0C8,CH12,Jan Choinski,Guayaquil,CH,2022-10-31,R16,Juan Manuel,Cerundolo,6-7(3) 6-2 6-4,Challenger main draw,2022,linked,10841551,1667487600.0,"Guayaquil, Ecuador",Challenger,Round of 16,Juan Manuel Cerundolo,3.0,2.0,1.0,0.0,absent,false,finished,False
CH12:atp:2022/7391/ms029:T0A1,CH12,Jan Choinski,Guayaquil,CH,2022-10-31,R32,Thiago Agustin,Tirante,6-3 7-6(5),Challenger main draw,2022,linked,10854294,1667406900.0,"Guayaquil, Ecuador",Challenger,Round of 32,Thiago Agustin Tirante,3.0,2.0,1.0,0.0,absent,false,finished,False
CH12:atp:2022/7391/qs009:M0N7,CH12,Jan Choinski,Guayaquil,CH,2022-10-31,Q2,Daniel,Merida,7-5 6-4,Challenger qualifying,2022,linked,10852297,1667314800.0,"Guayaquil, Ecuador, Qualifying",Challenger,absent,Daniel Merida,3.0,1.0,1.0,0.0,absent,false,finished,False
CH12:atp:2022/7391/qs018:AA49,CH12,Jan Choinski,Guayaquil,CH,2022-10-31,Q1,Boris,Arias,6-1 6-1,Challenger qualifying,2022,linked,10850307,1667228400.0,"Guayaquil, Ecuador, Qualifying",Challenger,Qualification round 1,Boris Arias,3.0,2.0,1.0,0.0,absent,false,finished,False
CH12:atp:2022/544/ms017:O660,CH12,Jan Choinski,Montevideo,CH,2022-11-07,R32,Genaro Alberto,Olivieri,5-7 5-7,Challenger main draw,2022,linked,10871201,1667940000.0,"Montevideo, Uruguay",Challenger,Round of 32,Genaro Alberto Olivieri,3.0,2.0,1.0,0.0,absent,false,finished,False
CH12:atp:2022/544/qs009:W09B,CH12,Jan Choinski,Montevideo,CH,2022-11-07,Q2,Damien,Wenger,7-6(7) 6-3,Challenger qualifying,2022,linked,10864683,1667843700.0,"Montevideo, Uruguay, Qualifying",Challenger,absent,Damien Wenger,3.0,1.0,1.0,0.0,absent,false,finished,False
CH12:atp:2022/544/qs018:F0DU,CH12,Jan Choinski,Montevideo,CH,2022-11-07,Q1,Juan Martin,Fumeaux,6-3 6-2,Challenger qualifying,2022,linked,10862992,1667757300.0,"Montevideo, Uruguay, Qualifying",Challenger,Qualification round 1,Juan Martin Fumeaux,3.0,2.0,1.0,0.0,absent,false,finished,False
CH12:atp:2022/8312/ms005:N663,CH12,Jan Choinski,Maia,CH,2022-11-28,QF,Maximilian,Neuchrist,7-6(6) 3-6 4-6,Challenger main draw,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2022/8312/ms010:F840,CH12,Jan Choinski,Maia,CH,2022-11-28,R16,Nerman,Fatic,6-3 4-2,Challenger main draw,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2022/8312/ms021:SS25,CH12,Jan Choinski,Maia,CH,2022-11-28,R32,Vitaliy,Sachko,6-0 6-4,Challenger main draw,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2022/4278/ms002:BU70,CH12,Jan Choinski,M15 Madrid,FU,2022-12-05,SF,Remy,Bertola,4-6 5-7,ITF main draw,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2022/4278/ms004:M0L2,CH12,Jan Choinski,M15 Madrid,FU,2022-12-05,QF,Alejandro,Manzanera Pertusa,6-4 6-0,ITF main draw,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2022/4278/ms008:C0KH,CH12,Jan Choinski,M15 Madrid,FU,2022-12-05,R16,Julio,Cesar Porras,7-5 6-3,ITF main draw,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2022/4278/ms016:S0I2,CH12,Jan Choinski,M15 Madrid,FU,2022-12-05,R32,Jonas,Schaer,6-1 7-6(3),ITF main draw,2022,unobserved,,,,,,,,,,,,,,False
CH12:atp:2023/301/qs014:L0BV,CH12,Jan Choinski,Auckland,250,2023-01-09,Q1,Jiri,Lehecka,7-5 0-6 2-6,Tour qualifying,2023,unobserved,,,,,,,,,,,,,,False
CH12:atp:2023/2801/ms009:KH56,CH12,Jan Choinski,Nonthaburi 3,CH,2023-01-16,R16,Zdenek,Kolar,4-6 6-3 0-6,Challenger main draw,2023,linked,10982775,1674022200.0,"Nonthaburi 3, Thailand",Challenger,Round of 16,Zdenek Kolar,3.0,2.0,1.0,0.0,absent,false,finished,False
CH12:atp:2023/2801/ms018:N831,CH12,Jan Choinski,Nonthaburi 3,CH,2023-01-16,R32,Jirat,Navasirisomboon,6-1 6-3,Challenger main draw,2023,unobserved,,,,,,,,,,,,,,False
CH12:atp:2023/4284/ms002:MN20,CH12,Jan Choinski,M25 Nussloch,FU,2023-01-23,SF,Daniel,Masur,2-6 5-7,ITF main draw,2023,linked,11023131,1674910500.0,"Nussloch, Singles Main, M-ITF-GER-01A",ITF Men,Semifinals,Daniel Masur,3.0,2.0,1.0,0.0,2,false,finished,True
CH12:atp:2023/4284/ms004:B0C5,CH12,Jan Choinski,M25 Nussloch,FU,2023-01-23,QF,Florian,Broska,6-3 2-6 6-2,ITF main draw,2023,linked,11019529,1674819900.0,"Nussloch, Singles Main, M-ITF-GER-01A",ITF Men,Quarterfinals,Florian Broska,3.0,2.0,1.0,0.0,1,false,finished,True
CH12:atp:2023/4284/ms008:LC11,CH12,Jan Choinski,M25 Nussloch,FU,2023-01-23,R16,Tristan,Lamasine,6-3 7-5,ITF main draw,2023,linked,11014946,1674745200.0,"Nussloch, Singles Main, M-ITF-GER-01A",ITF Men,Round of 16,Tristan Lamasine,3.0,2.0,1.0,0.0,1,false,finished,True
CH12:atp:2023/4284/ms016:CH19,CH12,Jan Choinski,M25 Nussloch,FU,2023-01-23,R32,Daniele,Capecchi,6-3 3-6 6-3,ITF main draw,2023,linked,11010979,1674648300.0,"Nussloch, Singles Main, M-ITF-GER-01A",ITF Men,Round of 32,Daniele Capecchi,3.0,2.0,1.0,0.0,1,false,finished,True
CH12:atp:2023/7652/ms009:MP20,CH12,Jan Choinski,Koblenz,CH,2023-01-30,R16,Alexandre,Muller,3-6 7-6(4) 5-7,Challenger main draw,2023,linked,11013071,1675277700.0,"Koblenz, Germany",Challenger,Round of 16,Alexandre Muller,3.0,2.0,1.0,0.0,absent,false,finished,False
CH12:atp:2023/7652/ms018:Y171,CH12,Jan Choinski,Koblenz,CH,2023-01-30,R32,Denis,Yevseyev,6-4 1-6 6-2,Challenger main draw,2023,linked,11028177,1675185000.0,"Koblenz, Germany",Challenger,Round of 32,Denis Yevseyev,3.0,2.0,1.0,0.0,absent,false,finished,False
CH12:atp:2023/398/ms002:Z0A1,CH12,Jan Choinski,Cherbourg,CH,2023-02-13,SF,Giulio,Zeppieri,4-6 6-3 3-6,Challenger main draw,2023,linked,11047238,1676731500.0,"Cherbourg, France",Challenger,Semifinals,Giulio Zeppieri,3.0,2.0,1.0,0.0,absent,false,finished,False
CH12:atp:2023/398/ms005:D0HD,CH12,Jan Choinski,Cherbourg,CH,2023-02-13,QF,Gabriel,Debru,4-6 6-4 6-4,Challenger main draw,2023,linked,11047234,1676650800.0,"Cherbourg, France",Challenger,Quarterfinals,Gabriel Debru,3.0,2.0,1.0,0.0,absent,false,finished,False
CH12:atp:2023/398/ms010:GF95,CH12,Jan Choinski,Cherbourg,CH,2023-02-13,R16,Hugo,Grenier,6-2 6-1,Challenger main draw,2023,linked,11047233,1676555700.0,"Cherbourg, France",Challenger,Round of 16,Hugo Grenier,3.0,2.0,1.0,0.0,absent,false,finished,False
CH12:atp:2023/398/ms021:Y171,CH12,Jan Choinski,Cherbourg,CH,2023-02-13,R32,Denis,Yevseyev,6-3 6-2,Challenger main draw,2023,linked,11059986,1676371500.0,"Cherbourg, France",Challenger,Round of 32,Denis Yevseyev,3.0,2.0,1.0,0.0,absent,false,finished,False
CH12:atp:2023/2849/ms008:R09X,CH12,Jan Choinski,Rovereto,CH,2023-02-20,R16,Jurij,Rodionov,2-6 6-2 4-6,Challenger main draw,2023,linked,11079795,1677162000.0,"Rovereto, Italy",Challenger,Round of 16,Jurij Rodionov,3.0,2.0,1.0,0.0,absent,false,finished,False
CH12:atp:2023/2849/ms017:G09C,CH12,Jan Choinski,Rovereto,CH,2023-02-20,R32,Marek,Gengel,6-1 6-4,Challenger main draw,2023,linked,11071397,1677064800.0,"Rovereto, Italy",Challenger,Round of 32,Marek Gengel,3.0,2.0,1.0,0.0,absent,false,finished,False
CH12:atp:2023/7911/ms024:LI10,CH12,Jan Choinski,Puerto Vallarta,CH,2023-03-06,R32,Christian,Langmo,4-6 4-6,Challenger main draw,2023,linked,11110822,1678229400.0,"Puerto Vallarta, Mexico",Challenger,Round of 32,Christian Langmo,3.0,2.0,1.0,0.0,absent,false,finished,False
CH12:atp:2023/9829/ms008:B0GY,CH12,Jan Choinski,M25 Anapoima,FU,2023-03-13,R16,Alex,Barrena,3-6 6-2 5-7,ITF main draw,2023,unobserved,,,,,,,,,,,,,,False
CH12:atp:2023/9829/ms016:P0IZ,CH12,Jan Choinski,M25 Anapoima,FU,2023-03-13,R32,Enrique,Pena,6-1 6-1,ITF main draw,2023,linked,11118969,1678752000.0,"Anapoima, Singles Main, M-ITF-COL-01A",ITF Men,Round of 32,Enrique Pena,3.0,2.0,1.0,0.0,2,false,finished,True
CH12:atp:2023/8362/ms004:R0F1,CH12,Jan Choinski,M25 Mosquera,FU,2023-03-20,QF,Johan Alexander,Rodriguez,4-6 6-3 6-7(9),ITF main draw,2023,unobserved,,,,,,,,,,,,,,False
CH12:atp:2023/8362/ms008:L0FV,CH12,Jan Choinski,M25 Mosquera,FU,2023-03-20,R16,Thijmen,Loof,7-6(5) 7-5,ITF main draw,2023,unobserved,,,,,,,,,,,,,,False
CH12:atp:2023/8362/ms016:O560,CH12,Jan Choinski,M25 Mosquera,FU,2023-03-20,R32,Juan Sebastian,Osorio,6-4 7-5,ITF main draw,2023,unobserved,,,,,,,,,,,,,,False
CH12:atp:2023/8375/ms003:T0A1,CH12,Jan Choinski,Mexico City,CH,2023-03-27,SF,Thiago Agustin,Tirante,6-7(5) 6-4 4-6,Challenger main draw,2023,unobserved,,,,,,,,,,,,,,False
