code,source,source_file,source_row,date,date_kind,event_name,tourney_id,tourney_level,round,opp_name,opp_id,won,score,id_matches,name_matches,second_record,has_box,stat_fields,has_minutes,svpt_w,svpt_l,has_odds,lta_match_id,score_states,chart_id,slam,has_points,market_id,has_prices,ref_id,link,gap_days,date_disagrees,opp_disagrees,elsewhere,player
W09E,sackmann,atp_matches_qual_chall_2024.csv,4016,2024-04-15,tournament week,Acapulco CH,2024-2867,C,SF,Alexis Galarneau,200008,True,6-4 7-6(3),True,True,False,True,18.0,True,69,75,,,,,,,,,W09E:atp:2024/2867/ms002:GK06,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2024.csv,4019,2024-04-15,tournament week,Acapulco CH,2024-2867,C,QF,Tristan Schoolkate,209262,True,6-2 6-4,True,True,False,True,18.0,True,51,53,,,,,,,,,W09E:atp:2024/2867/ms005:S0N0,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2024.csv,4024,2024-04-15,tournament week,Acapulco CH,2024-2867,C,R16,Aidan Mchugh,202420,True,6-1 6-0,True,True,False,True,18.0,True,35,38,,,,,,,,,W09E:atp:2024/2867/ms010:M0CW,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2024.csv,4034,2024-04-15,tournament week,Acapulco CH,2024-2867,C,R32,Charles Broom,200277,True,6-2 6-3,True,True,False,True,18.0,True,55,63,,,,,,,,,W09E:atp:2024/2867/ms020:BV21,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2024.csv,4500,2024-04-29,tournament week,Guangzhou CH,2024-6965,C,SF,Bu Yunchaokete,207352,True,2-6 7-6(5) 6-2,True,True,False,True,18.0,True,83,102,,,,,,,,,W09E:atp:2024/6965/ms003:Y09V,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2024.csv,4503,2024-04-29,tournament week,Guangzhou CH,2024-6965,C,QF,Beibit Zhukayev,202320,True,6-3 5-7 7-5,True,True,False,True,18.0,True,105,100,,,,,,,,,W09E:atp:2024/6965/ms006:Z09Z,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2024.csv,4510,2024-04-29,tournament week,Guangzhou CH,2024-6965,C,R16,Alex Bolt,106109,True,7-6(0) 6-1,True,True,False,True,18.0,True,64,64,,,,,,,,,W09E:atp:2024/6965/ms013:BI81,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2024.csv,4524,2024-04-29,tournament week,Guangzhou CH,2024-6965,C,R32,Yi Zhou,212044,True,4-6 7-5 6-3,True,True,False,True,18.0,True,90,98,,,,,,,,,W09E:atp:2024/6965/ms027:Z0CQ,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2024.csv,4869,2024-05-06,tournament week,Wuxi CH,2024-2921,C,R16,Alex Bolt,106109,True,6-1 6-3,True,True,False,True,18.0,True,43,68,,,,,,,,,W09E:atp:2024/2921/ms010:BI81,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2024.csv,4879,2024-05-06,tournament week,Wuxi CH,2024-2921,C,R32,James Mccabe,210317,True,6-2 6-3,True,True,False,True,18.0,True,59,42,,,,,,,,,W09E:atp:2024/2921/ms020:M0OQ,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2024.csv,4958,2024-05-13,tournament week,Taipei CH,2024-2278,C,F,Illya Marchenko,105011,True,3-6 6-2 7-6(3),True,True,False,True,18.0,True,116,87,,,,,,,,,W09E:atp:2024/2278/ms001:ME89,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2024.csv,4960,2024-05-13,tournament week,Taipei CH,2024-2278,C,SF,James Duckworth,105902,True,3-6 7-6(4) 6-2,True,True,False,True,18.0,True,76,102,,,,,,,,,W09E:atp:2024/2278/ms003:D994,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2024.csv,4963,2024-05-13,tournament week,Taipei CH,2024-2278,C,QF,Ricardas Berankis,105575,True,6-3 7-6(7),True,True,False,True,18.0,True,72,67,,,,,,,,,W09E:atp:2024/2278/ms006:BE90,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2024.csv,4970,2024-05-13,tournament week,Taipei CH,2024-2278,C,R16,Ji Sung Nam,106227,True,6-0 6-3,True,True,False,True,18.0,True,51,53,,,,,,,,,W09E:atp:2024/2278/ms013:N652,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2024.csv,4984,2024-05-13,tournament week,Taipei CH,2024-2278,C,R32,Yuta Shimizu,202122,True,7-6(5) 6-0,True,True,False,True,18.0,True,60,69,,,,,,,,,W09E:atp:2024/2278/ms027:S0AQ,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2024.csv,9049,2024-09-24,tournament week,Nonthaburi 4 CH,2024-2939,C,R16,Alex Bolt,106109,True,7-6(4) 6-3,True,True,False,True,18.0,True,82,73,,,,,,,,,W09E:atp:2024/2939/ms015:BI81,linked,1.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2024.csv,9057,2024-09-24,tournament week,Nonthaburi 4 CH,2024-2939,C,R32,Yu Hsiou Hsu,200318,True,6-3 6-3,True,True,False,True,18.0,True,44,50,,,,,,,,,W09E:atp:2024/2939/ms031:H09F,linked,1.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2024.csv,9389,2024-10-07,tournament week,Hangzhou CH,2024-2947,C,R16,Fajing Sun,111806,True,6-3 6-4,True,True,False,True,18.0,True,45,52,,,,,,,,,W09E:atp:2024/2947/ms009:SX90,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2024.csv,9399,2024-10-07,tournament week,Hangzhou CH,2024-2947,C,R32,Ugo Blanchet,200259,True,3-6 7-6(6) 6-4,True,True,False,True,18.0,True,98,116,,,,,,,,,W09E:atp:2024/2947/ms019:BV16,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2024.csv,9727,2024-10-14,tournament week,Shenzhen Longhua CH,2024-7797,C,QF,James Mccabe,210317,True,6-3 3-0 RET,True,True,False,True,18.0,True,29,43,,,,,,,,,W09E:atp:2024/7797/ms007:M0OQ,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2024.csv,9735,2024-10-14,tournament week,Shenzhen Longhua CH,2024-7797,C,R16,Fajing Sun,111806,True,7-6(5) 7-5,True,True,False,True,18.0,True,70,84,,,,,,,,,W09E:atp:2024/7797/ms015:SX90,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2024.csv,9751,2024-10-14,tournament week,Shenzhen Longhua CH,2024-7797,C,R32,Jie Cui,200666,True,6-4 6-3,True,True,False,True,18.0,True,50,52,,,,,,,,,W09E:atp:2024/7797/ms031:C0AJ,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2024.csv,10013,2024-10-21,tournament week,Taipei 2 CH,2024-2949,C,SF,Aleksandar Vukic,126846,True,6-3 5-7 6-3,True,True,False,True,18.0,True,93,82,,,,,,,,,W09E:atp:2024/2949/ms002:V832,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2024.csv,10016,2024-10-21,tournament week,Taipei 2 CH,2024-2949,C,QF,Mackenzie Mcdonald,111456,True,6-1 7-6(0),True,True,False,True,18.0,True,70,58,,,,,,,,,W09E:atp:2024/2949/ms005:MK66,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2024.csv,10021,2024-10-21,tournament week,Taipei 2 CH,2024-2949,C,R16,Tsung Hao Huang,202356,True,7-5 6-1,True,True,False,True,18.0,True,57,77,,,,,,,,,W09E:atp:2024/2949/ms010:H0B5,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2024.csv,10031,2024-10-21,tournament week,Taipei 2 CH,2024-2949,C,R32,Antoine Escoffier,105938,True,6-4 1-6 6-1,True,True,False,True,18.0,True,73,69,,,,,,,,,W09E:atp:2024/2949/ms020:E768,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2025.csv,33,2025-01-06,tournament week,Adelaide,2025-8998,A,Q2,Rinky Hijikata,208014,True,1-6 7-6(4) 6-4,True,True,False,True,18.0,True,96,92,,,,,,,,,W09E:atp:2025/8998/qs006:H0BH,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2025.csv,40,2025-01-06,tournament week,Adelaide,2025-8998,A,Q1,Dusan Lajovic,105583,True,6-4 4-6 6-3,True,True,False,True,18.0,True,93,84,,,,,,,,,W09E:atp:2025/8998/qs013:L987,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2025.csv,264,2025-02-24,tournament week,Acapulco,2025-0807,A,Q2,Aleksandar Kovacevic,206499,True,3-6 6-2 6-3,True,True,False,True,18.0,True,76,89,,,,,,,,,W09E:atp:2025/807/qs005:K0AZ,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2025.csv,270,2025-02-24,tournament week,Acapulco,2025-0807,A,Q1,Adrian Mannarino,105173,True,6-4 6-0,True,True,False,True,18.0,True,49,49,,,,,,,,,W09E:atp:2025/807/qs011:ME82,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2025.csv,307,2025-03-05,tournament week,Indian Wells Masters,2025-0404,M,Q2,Michael Mmoh,111581,True,6-4 2-6 6-1,True,True,False,True,18.0,True,63,93,,,,,,,,,W09E:atp:2025/404/qs024:MP01,linked,2.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2025.csv,327,2025-03-05,tournament week,Indian Wells Masters,2025-0404,M,Q1,Constant Lestienne,106005,True,7-5 6-4,True,True,False,True,18.0,True,76,70,,,,,,,,,W09E:atp:2025/404/qs048:LB66,linked,2.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2025.csv,361,2025-03-19,tournament week,Miami Masters,2025-0403,M,Q1,Mikhail Kukushkin,105062,True,6-1 6-4,True,True,False,True,18.0,True,38,64,,,,,,,,,W09E:atp:2025/403/qs046:K926,linked,2.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2025.csv,708,2025-06-16,tournament week,Queen's Club,2025-0311,A,Q1,Hamad Medjedovic,209098,True,7-6(5) 6-2,True,True,False,True,18.0,True,64,63,,,,,,,,,W09E:atp:2025/311/qs010:M0JF,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2025.csv,1872,2025-01-27,tournament week,Brisbane 1 CH,2025-2967,C,QF,Bernard Tomic,106071,True,6-4 7-5,True,True,False,True,18.0,True,63,85,,,,,,,,,W09E:atp:2025/2967/ms007:TA46,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2025.csv,1880,2025-01-27,tournament week,Brisbane 1 CH,2025-2967,C,R16,Shinji Hazawa,206923,True,6-4 6-3,True,True,False,True,18.0,True,50,60,,,,,,,,,W09E:atp:2025/2967/ms015:H0BA,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2025.csv,1896,2025-01-27,tournament week,Brisbane 1 CH,2025-2967,C,R32,Andre Ilagan,210318,True,6-2 6-4,True,True,False,True,18.0,True,57,71,,,,,,,,,W09E:atp:2025/2967/ms031:I0B0,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2025.csv,2056,2025-02-03,tournament week,Brisbane 2 CH,2025-2969,C,F,Jason Kubler,106186,True,7-6(6) 7-6(4),True,True,False,True,18.0,True,86,87,,,,,,,,,W09E:atp:2025/2969/ms001:KB95,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2025.csv,2057,2025-02-03,tournament week,Brisbane 2 CH,2025-2969,C,SF,Omar Jasika,117357,True,6-2 6-4,True,True,False,True,18.0,True,55,55,,,,,,,,,W09E:atp:2025/2969/ms002:J553,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2025.csv,2059,2025-02-03,tournament week,Brisbane 2 CH,2025-2969,C,QF,Andre Ilagan,210318,True,6-3 6-4,True,True,False,True,18.0,True,61,61,,,,,,,,,W09E:atp:2025/2969/ms004:I0B0,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2025.csv,2063,2025-02-03,tournament week,Brisbane 2 CH,2025-2969,C,R16,Hiroki Moriya,105655,True,6-3 6-4,True,True,False,True,18.0,True,49,72,,,,,,,,,W09E:atp:2025/2969/ms008:MI01,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2025.csv,2071,2025-02-03,tournament week,Brisbane 2 CH,2025-2969,C,R32,Govind Nanda,207181,True,6-2 6-4,True,True,False,True,18.0,True,58,54,,,,,,,,,W09E:atp:2025/2969/ms016:N0AL,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2025.csv,4038,2025-04-14,tournament week,Busan CH,2025-1741,C,SF,Jason Kubler,106186,True,7-6(6) 6-7(3) 7-5,True,True,False,True,18.0,True,121,133,,,,,,,,,W09E:atp:2025/1741/ms002:KB95,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2025.csv,4040,2025-04-14,tournament week,Busan CH,2025-1741,C,QF,Yasutaka Uchiyama,106034,True,7-5 5-7 6-3,True,True,False,True,18.0,True,91,99,,,,,,,,,W09E:atp:2025/1741/ms004:U134,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2025.csv,4044,2025-04-14,tournament week,Busan CH,2025-1741,C,R16,Yuta Shimizu,202122,True,6-2 7-6(4),True,True,False,True,18.0,True,62,66,,,,,,,,,W09E:atp:2025/1741/ms008:S0AQ,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2025.csv,4052,2025-04-14,tournament week,Busan CH,2025-1741,C,R32,Rio Noguchi,200677,True,6-0 6-2,True,True,False,True,18.0,True,39,45,,,,,,,,,W09E:atp:2025/1741/ms016:N09U,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2025.csv,4293,2025-04-21,tournament week,Gwangju CH,2025-7490,C,R32,Marat Sharipov,129911,True,6-3 6-2,True,True,False,True,18.0,True,49,57,,,,,,,,,W09E:atp:2025/7490/ms016:S0MN,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2025.csv,4526,2025-04-28,tournament week,Guangzhou CH,2025-6965,C,R32,Andre Ilagan,210318,True,6-3 7-6(3),True,True,False,True,18.0,True,61,70,,,,,,,,,W09E:atp:2025/6965/ms016:I0B0,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2025.csv,9628,2025-10-06,tournament week,Jinan CH,2025-7746,C,R32,Fajing Sun,111806,True,3-6 7-5 6-4,True,True,False,True,18.0,True,102,123,,,,,,,,,W09E:atp:2025/7746/ms031:SX90,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2026.csv,39,2026-01-12,tournament week,Adelaide,2026-8998,A,Q1,Jake Delaney,117359,True,6-2 3-6 7-6(2),True,True,False,True,18.0,True,100,98,,,,,,,,,W09E:atp:2026/8998/qs012:DC38,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2026.csv,219,2026-02-16,tournament week,Delray Beach,2026-0499,A,Q1,Nicolas Moreno De Alboran,134457,True,6-3 4-6 6-4,True,True,False,True,18.0,True,80,83,,,,,,,,,W09E:atp:2026/499/qs008:MW18,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2026.csv,328,2026-03-18,tournament week,Miami Masters,2026-0403,M,Q2,Rinky Hijikata,208014,True,6-3 6-7(2) 6-1,True,True,False,True,18.0,True,104,93,,,,,,,,,W09E:atp:2026/403/qs021:H0BH,linked,2.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2026.csv,345,2026-03-18,tournament week,Miami Masters,2026-0403,M,Q1,Chris Rodesch,208210,True,6-2 6-4,True,True,False,True,18.0,True,57,53,,,,,,,,,W09E:atp:2026/403/qs042:R0E0,linked,2.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2026.csv,2720,2026-03-10,tournament week,Cap Cana CH,2026-2975,C,QF,Miomir Kecmanovic,200175,True,2-6 7-5 6-2,True,True,False,True,18.0,True,79,98,,,,,,,,,W09E:atp:2026/2975/ms004:KI95,linked,1.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2026.csv,2725,2026-03-10,tournament week,Cap Cana CH,2026-2975,C,R16,Andres Andrade,200748,True,6-4 6-2,True,True,False,True,18.0,True,42,51,,,,,,,,,W09E:atp:2026/2975/ms009:AG08,linked,1.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2026.csv,2734,2026-03-10,tournament week,Cap Cana CH,2026-2975,C,R32,Nicolas Jarry,111797,True,7-6(5) 6-1,True,True,False,True,18.0,True,60,61,,,,,,,,,W09E:atp:2026/2975/ms019:J551,linked,1.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2026.csv,3812,2026-04-13,tournament week,Busan CH,2026-1741,C,R16,James Trotter,208389,True,6-4 6-7(2) 6-3,True,True,False,True,18.0,True,92,93,,,,,,,,,W09E:atp:2026/1741/ms015:T0BW,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2026.csv,3828,2026-04-13,tournament week,Busan CH,2026-1741,C,R32,Yu Hsiou Hsu,200318,True,6-2 5-7 6-2,True,True,False,True,18.0,True,90,89,,,,,,,,,W09E:atp:2026/1741/ms031:H09F,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2026.csv,4315,2026-04-27,tournament week,Jiujiang CH,2026-3083,C,SF,Alex Bolt,106109,True,6-2 3-6 7-6(5),True,True,False,True,18.0,True,87,89,,,,,,,,,W09E:atp:2026/3083/ms002:BI81,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2026.csv,4318,2026-04-27,tournament week,Jiujiang CH,2026-3083,C,QF,Alexis Galarneau,200008,True,6-1 6-7(5) 7-6(3),True,True,False,True,18.0,True,97,108,,,,,,,,,W09E:atp:2026/3083/ms005:GK06,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2026.csv,4323,2026-04-27,tournament week,Jiujiang CH,2026-3083,C,R16,Tung Lin Wu,126555,True,5-7 6-3 7-6(4),True,True,False,True,18.0,True,114,95,,,,,,,,,W09E:atp:2026/3083/ms010:W857,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2026.csv,4333,2026-04-27,tournament week,Jiujiang CH,2026-3083,C,R32,Jie Cui,200666,True,6-3 6-2,True,True,False,True,18.0,True,44,50,,,,,,,,,W09E:atp:2026/3083/ms020:C0AJ,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2026.csv,4717,2026-05-04,tournament week,Wuxi CH,2026-2921,C,R16,James Mccabe,210317,True,6-3 7-6(1),True,True,False,True,18.0,True,69,72,,,,,,,,,W09E:atp:2026/2921/ms008:M0OQ,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2026.csv,4725,2026-05-04,tournament week,Wuxi CH,2026-2921,C,R32,Yu Hsiou Hsu,200318,True,6-4 6-4,True,True,False,True,18.0,True,53,62,,,,,,,,,W09E:atp:2026/2921/ms016:H09F,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2026.csv,5697,2026-06-01,tournament week,Tyler CH,2026-2873,C,F,Andre Ilagan,210318,True,7-5 6-1,True,True,False,True,18.0,True,46,55,,,,,,,,,W09E:atp:2026/2873/ms001:I0B0,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2026.csv,5698,2026-06-01,tournament week,Tyler CH,2026-2873,C,SF,Liam Draxl,208119,True,6-4 6-4,True,True,False,True,18.0,True,55,54,,,,,,,,,W09E:atp:2026/2873/ms002:D0DP,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2026.csv,5700,2026-06-01,tournament week,Tyler CH,2026-2873,C,QF,Timo Legout,209355,True,6-2 6-2,True,True,False,True,18.0,True,43,42,,,,,,,,,W09E:atp:2026/2873/ms004:L0ER,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2026.csv,5704,2026-06-01,tournament week,Tyler CH,2026-2873,C,R16,Andres Martin,211346,True,6-2 6-2,True,True,False,True,18.0,True,54,40,,,,,,,,,W09E:atp:2026/2873/ms008:M0NP,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_qual_chall_2026.csv,5712,2026-06-01,tournament week,Tyler CH,2026-2873,C,R32,Tung Lin Wu,126555,True,4-6 7-6(4) 6-1,True,True,False,True,18.0,True,84,96,,,,,,,,,W09E:atp:2026/2873/ms016:W857,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_futures_2016.csv,14494,2016-09-26,tournament week,Australia F6,2016-M-FU-AUS-06A-2016,S,R32,Nathan Eshmade,202257,True,2-6 6-4 7-6(5),True,True,False,False,0.0,False,,,,,,,,,,,W09E:atp:2016/1515/ms022:E0A5,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_futures_2016.csv,14959,2016-10-03,tournament week,Australia F7,2016-M-FU-AUS-07A-2016,S,R32,Patrick Flynn,101509,True,6-3 6-1,True,True,False,False,0.0,False,,,,,,,,,,,W09E:atp:2016/3376/ms022:F034,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_futures_2019.csv,4991,2019-09-09,tournament week,M15 Champaign IL,2019-M-ITF-USA-27A-2019,S,R32,Noe Khlif,200312,True,6-0 6-2,True,True,False,False,0.0,False,,,,,,,,,,,W09E:atp:2019/382/ms021:KI26,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_futures_2019.csv,5004,2019-09-09,tournament week,M15 Champaign IL,2019-M-ITF-USA-27A-2019,S,R16,Nick Chappell,111436,True,4-6 6-4 6-0,True,True,False,False,0.0,False,,,,,,,,,,,W09E:atp:2019/382/ms010:CF10,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_futures_2019.csv,5011,2019-09-09,tournament week,M15 Champaign IL,2019-M-ITF-USA-27A-2019,S,QF,Tom Fawcett,127028,True,6-2 6-2,True,True,False,False,0.0,False,,,,,,,,,,,W09E:atp:2019/382/ms005:F974,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_futures_2019.csv,5014,2019-09-09,tournament week,M15 Champaign IL,2019-M-ITF-USA-27A-2019,S,SF,Matheus Pucinelli De Almeida,207799,True,4-6 6-3 6-3,True,True,False,False,0.0,False,,,,,,,,,,,W09E:atp:2019/382/ms002:P0DF,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_futures_2022.csv,535,2022-09-12,tournament week,M25 Darwin,2022-M-ITF-AUS-09A-2022,25,R32,Thomas Patton,211575,True,6-3 6-2,True,True,False,False,0.0,False,,,,,,,,,,,W09E:atp:2022/4186/ms023:P0LA,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_futures_2022.csv,547,2022-09-12,tournament week,M25 Darwin,2022-M-ITF-AUS-09A-2022,25,R16,Blake Ellis,134329,True,3-6 6-2 6-4,True,True,False,False,0.0,False,,,,,,,,,,,W09E:atp:2022/4186/ms011:EA27,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_futures_2022.csv,567,2022-09-19,tournament week,M25 Darwin,2022-M-ITF-AUS-10A-2022,25,R32,Arjun Mehrotra,202323,True,3-1 RET,True,True,False,False,0.0,False,,,,,,,,,,,W09E:atp:2022/4192/ms024:M0CE,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_futures_2022.csv,579,2022-09-19,tournament week,M25 Darwin,2022-M-ITF-AUS-10A-2022,25,R16,Ethan Cook,211574,True,6-2 6-3,True,True,False,False,0.0,False,,,,,,,,,,,W09E:atp:2022/4192/ms012:C0MS,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_futures_2022.csv,585,2022-09-19,tournament week,M25 Darwin,2022-M-ITF-AUS-10A-2022,25,QF,James Mccabe,210317,True,6-4 3-6 6-0,True,True,False,False,0.0,False,,,,,,,,,,,W09E:atp:2022/4192/ms006:M0OQ,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_futures_2022.csv,597,2022-10-03,tournament week,M25 Cairns,2022-M-ITF-AUS-11A-2022,25,R32,Nikita Volonski,208589,True,6-3 6-4,True,True,False,False,0.0,False,,,,,,,,,,,W09E:atp:2022/4227/ms023:V0D2,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_futures_2022.csv,609,2022-10-03,tournament week,M25 Cairns,2022-M-ITF-AUS-11A-2022,25,R16,Jake Delaney,117359,True,6-7(5) 6-3 6-0,True,True,False,False,0.0,False,,,,,,,,,,,W09E:atp:2022/4227/ms011:DC38,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_futures_2022.csv,615,2022-10-03,tournament week,M25 Cairns,2022-M-ITF-AUS-11A-2022,25,QF,James Mccabe,210317,True,6-4 7-6(2),True,True,False,False,0.0,False,,,,,,,,,,,W09E:atp:2022/4227/ms005:M0OQ,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_futures_2022.csv,628,2022-10-10,tournament week,M25 Cairns,2022-M-ITF-AUS-12A-2022,25,R32,Thomas Nicholas Gadecki,211353,True,6-1 6-1,True,True,False,False,0.0,False,,,,,,,,,,,W09E:atp:2022/4235/ms023:G0KI,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_futures_2022.csv,640,2022-10-10,tournament week,M25 Cairns,2022-M-ITF-AUS-12A-2022,25,R16,Rhys Searant,208660,True,2-1 RET,True,True,False,False,0.0,False,,,,,,,,,,,W09E:atp:2022/4235/ms011:S0TQ,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_futures_2022.csv,9367,2022-07-11,tournament week,M15 Cancun,2022-M-ITF-MEX-10A-2022,15,R32,Tomas Farjat,208078,True,6-0 6-1,True,True,False,False,0.0,False,,,,,,,,,,,W09E:atp:2022/8273/ms020:F0BV,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_futures_2022.csv,9381,2022-07-11,tournament week,M15 Cancun,2022-M-ITF-MEX-10A-2022,15,R16,Christian Oliveira,206818,True,6-1 6-1,True,True,False,False,0.0,False,,,,,,,,,,,W09E:atp:2022/8273/ms010:O09L,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_futures_2022.csv,9388,2022-07-11,tournament week,M15 Cancun,2022-M-ITF-MEX-10A-2022,15,QF,Matias Soto,207130,True,7-6(5) 6-2,True,True,False,False,0.0,False,,,,,,,,,,,W09E:atp:2022/8273/ms005:S0EK,linked,0.0,False,False,,Adam Walton
W09E,sackmann,atp_matches_futures_2022.csv,9391,2022-07-11,tournament week,M15 Cancun,2022-M-ITF-MEX-10A-2022,15,SF,Masamichi Imamura,201987,True,6-3 6-3,True,True,False,False,0.0,False,,,,,,,,,,,W09E:atp:2022/8273/ms002:I426,linked,0.0,False,False,,Adam Walton
